::ffff:217.107.219.12 - - [08/Sep/2021:17:32:35 +0000] "GET / HTTP/1.0" 404 33 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:50 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:50 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:51 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:51 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:51 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:52 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:52 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:52 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:54 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:38:58 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1&query=%E4%B8%80 HTTP/1.1" 200 931 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:06 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=4 HTTP/1.1" 200 4659 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:06 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=4 HTTP/1.1" 200 2875 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&classId=4&relationId=31 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&classId=4&relationId=32 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&classId=4&relationId=34 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&classId=4&relationId=33 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&classId=4&relationId=35 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:08 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&relationId=32&classId=4 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:08 +0000] "GET /api/edu/teacher/getTeacherStudentsCourse?teacherId=4&relationId=32&classId=4 HTTP/1.1" 200 3863 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:17 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:18 +0000] "GET /api/edu/course/detail?studentId=3&course_id=55&role=%E5%AE%B6%E9%95%BF HTTP/1.1" 200 674 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:20 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:20 +0000] "GET /api/edu/course/detail?studentId=3&course_id=56&role=%E5%AE%B6%E9%95%BF HTTP/1.1" 200 2904 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:25 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:27 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:28 +0000] "GET /api/edu/course/detail?studentId=3&course_id=60&role=%E5%AE%B6%E9%95%BF HTTP/1.1" 200 706 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:29 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:31 +0000] "GET /api/edu/score/getScoreListByStudent?studentId=3 HTTP/1.1" 200 1916 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:127.0.0.1 - - [09/Sep/2021:13:39:33 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/11/page-frame.html" "Mozilla/5.0 (Linux; Android 10; MI 8 UD Build/QKQ1.190828.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2891 MMWEBSDK/20210302 Mobile Safari/537.36 MMWEBID/9287 MicroMessenger/8.0.3.1880(0x2800033F) Process/appbrand0 WeChat/arm64 Weixin NetType/4G Language/zh_CN ABI/arm64 MiniProgramEnv/android"
::ffff:184.105.139.70 - - [09/Sep/2021:13:40:31 +0000] "GET / HTTP/1.1" 404 33 "-" "-"
::ffff:127.0.0.1 - - [09/Sep/2021:13:40:35 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1 wechatdevtools/1.05.2108130 MicroMessenger/8.0.5 Language/zh_CN webview/"
::ffff:127.0.0.1 - - [09/Sep/2021:13:40:35 +0000] "GET /api/edu/course/getUpStandDataOrNoUpstandData?studentId=3 HTTP/1.1" 200 6946 "https://servicewechat.com/wx387ebab0ad19eb10/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1 wechatdevtools/1.05.2108130 MicroMessenger/8.0.5 Language/zh_CN webview/"
::ffff:127.0.0.1 - - [09/Sep/2021:13:40:36 +0000] "GET /api/edu/files/show/1628947283611-%E7%BB%9F%E8%AE%A1.png HTTP/1.1" 200 - "https://servicewechat.com/wx387ebab0ad19eb10/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1 wechatdevtools/1.05.2108130 MicroMessenger/8.0.5 Language/zh_CN webview/21 desktopapp miniprogram port/45754 token/6ae99f4b4e4a9690887326f00d0e47bc runtime/2"
::ffff:127.0.0.1 - - [09/Sep/2021:13:40:37 +0000] "GET /api/edu/files/show/1628947421549-%E8%AF%BE%E7%A8%8B%20(1).png HTTP/1.1" 200 - "https://servicewechat.com/wx387ebab0ad19eb10/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1 wechatdevtools/1.05.2108130 MicroMessenger/8.0.5 Language/zh_CN webview/24 desktopapp miniprogram port/45754 token/6ae99f4b4e4a9690887326f00d0e47bc runtime/2"
::ffff:127.0.0.1 - - [09/Sep/2021:13:40:37 +0000] "GET /api/edu/files/show/1628947452512-%E6%B6%88%E6%81%AF.png HTTP/1.1" 200 - "https://servicewechat.com/wx387ebab0ad19eb10/devtools/page-frame.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1 wechatdevtools/1.05.2108130 MicroMessenger/8.0.5 Language/zh_CN webview/24 desktopapp miniprogram port/45754 token/6ae99f4b4e4a9690887326f00d0e47bc runtime/2"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:15 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&relationId=33&classId=4 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:15 +0000] "GET /api/edu/teacher/getTeacherStudentsCourse?teacherId=4&relationId=33&classId=4 HTTP/1.1" 200 3864 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:16 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&relationId=34&classId=4 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:16 +0000] "GET /api/edu/teacher/getTeacherStudentsCourse?teacherId=4&relationId=34&classId=4 HTTP/1.1" 200 4064 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:17 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&relationId=35&classId=4 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:17 +0000] "GET /api/edu/teacher/getTeacherStudentsCourse?teacherId=4&relationId=35&classId=4 HTTP/1.1" 200 3853 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:18 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&relationId=35&classId=4 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:18 +0000] "GET /api/edu/teacher/getTeacherStudentsCourse?teacherId=4&relationId=35&classId=4 HTTP/1.1" 200 3853 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:19 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:21 +0000] "GET /api/edu/class/get?curPage=1&organizationalId=3 HTTP/1.1" 200 3182 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:27 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1&query=%E4%BA%91 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:38 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1&query=%E4%B8%80 HTTP/1.1" 200 931 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:42 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:41:47 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:19 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:20 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:20 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:21 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:21 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:21 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:22 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:24 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:27 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=4&curPage=1 HTTP/1.1" 200 2248 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:34 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=4 HTTP/1.1" 200 4659 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:34 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=4 HTTP/1.1" 200 2875 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:34 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&classId=4&relationId=31 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [09/Sep/2021:13:42:34 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=4&classId=4&relationId=35 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
