::ffff:106.75.212.55 - - [21/Sep/2021:19:54:45 +0000] "GET http://www.qq.com/404/search_children.js HTTP/1.1" 404 33 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:26:11 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=10&curPage=1 HTTP/1.1" 200 910 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:27:20 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=10&curPage=1 HTTP/1.1" 200 910 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:27:33 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=10&curPage=1 HTTP/1.1" 200 910 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:28:05 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=10&curPage=1 HTTP/1.1" 200 910 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:34:46 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=10&curPage=1 HTTP/1.1" 200 910 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:01 +0000] "GET /api/edu/organization/getUnqualifiedStudents HTTP/1.1" 200 2244 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:08 +0000] "GET /api/edu/student/getUnQualifiedScores?studentId=13 HTTP/1.1" 200 2131 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:09 +0000] "GET /api/edu/teacher/get?curPage=1&organizational_id=10 HTTP/1.1" 200 32 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:09 +0000] "GET /api/edu/class/get?curPage=1&organizationalId=10 HTTP/1.1" 200 6057 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:48 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:49 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:49 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:49 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:49 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:49 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:41:49 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:42:41 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=10&curPage=1 HTTP/1.1" 200 910 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:42:43 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:42:43 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:42:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:42:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:42:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:42:44 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:42:44 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:43:22 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=10&curPage=1 HTTP/1.1" 200 910 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:43:24 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:43:25 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:43:25 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:43:25 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:43:25 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:43:25 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:43:25 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:18 +0000] "GET /api/edu/teacher/getTeacherAllStudents?teacherId=10&curPage=1 HTTP/1.1" 200 910 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:20 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:20 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:20 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:20 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:20 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:20 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:20 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:51 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:52 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:51:52 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:52:16 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:52:17 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:52:17 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:52:17 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:52:17 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:52:17 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:52:17 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:56:39 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:56:39 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:56:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:56:40 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:56:40 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:56:40 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:56:40 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:00:07 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:00:08 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:00:08 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:00:08 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:00:08 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:00:08 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:00:08 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:06 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:06 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:06 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:32 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:32 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:32 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:14:03:32 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
